state,location,plz,lat,lon
Rheinland Pfalz,Braubach,56338,50.2775228,7.6395379
Baden Württemberg,Weinstadt,71384,48.8085568,9.3774813
Baden Württemberg,Heidelberg,62194,,
Hamburg,Hamburg,22119,53.5470114,10.0987354
Nordrhein Westfalen,Haltern am See,45721,51.7473475,7.1724669
Schleswig Holstein,Bad Bramstedt,24576,53.9158312,9.8705081
Niedersachsen,Braunschweig,38124,52.2058078,10.4987138
Nordrhein Westfalen,Rheine,48429,52.2797707,7.4373615
Hessen,Brechen,65611,50.3598587,8.1774487
Hamburg,Hamburg,21075,53.4710074,9.9327262
Baden Württemberg,Wittlingen,79599,47.657136,7.6528477
Baden Württemberg,Münstertal/Schwarzwald,79244,47.8550983,7.7811132
Nordrhein Westfalen,Bad Salzuflen,32108,52.0744679,8.7572305
Berlin,Berlin,14195,52.468165,13.2786092
Hessen,Schwalbach am Taunus,65824,50.1523318,8.5403364
Berlin,Berlin,12049,52.4778222,13.4262854
Niedersachsen,Grasleben,38368,52.307238,11.0155113
Hessen,Mörlenbach,69509,49.5982679,8.7354401
Nordrhein Westfalen,Aachen,52078,50.75088,6.1608631
Bayern,Gilching,82205,48.1006446,11.292869
Brandenburg,Ludwigsfelde,14974,52.2945554,13.2733834
Mecklenburg Vorpommern,Ventschow,19417,53.7838746,11.5760185
Thüringen,Ilmenau,98693,50.6770289,10.928656
Schleswig Holstein,Lehmkuhlen,24211,54.2264531,10.3623999
Nordrhein Westfalen,Gütersloh,33335,51.93336,8.4451149
Hessen,Eschwege,37269,51.1872986,10.0551062
Nordrhein Westfalen,Düren,52355,50.7627648,6.4751652
Sachsen Anhalt,Leuna,6237,51.3233638,12.0195081
Niedersachsen,Buxtehude,21614,53.4708881,9.6901996
Baden Württemberg,Schopfheim,79650,47.6500525,7.8216997
Nordrhein Westfalen,Krefeld,47829,51.3525294,6.6474552
Sachsen,Lengefeld,9514,50.7192961,13.1927938
Nordrhein Westfalen,Bonn,53175,50.699835,7.1454329
Niedersachsen,Hannover,30519,52.3403392,9.7638296
Mecklenburg Vorpommern,Kittendorf,17153,53.6239568,12.9017689
Bayern,Glonn,85625,48.00451,11.8438695
Nordrhein Westfalen,Wuppertal,42329,51.2216242,7.0541975
Nordrhein Westfalen,Köln,50827,50.9617332,6.8990349
Hamburg,Hamburg,22307,53.6005362,10.0377668
Nordrhein Westfalen,Wülfrath,42489,51.2825943,7.0307154
Niedersachsen,Celle,29229,52.624056,10.081052
Hessen,Gießen,35392,50.5771735,8.6740141
Baden Württemberg,Ravensburg,88214,47.7811014,9.612468
Mecklenburg Vorpommern,Zingst,18374,54.44046885,12.708264351987836
Berlin,Berlin,10365,52.511975,13.4971626
Niedersachsen,Goslar,38640,51.9073463,10.4270184
Bremen,Bremen,28359,53.1078814,8.8465943
Bayern,Baiersdorf,91083,49.6568679,11.0311232
Baden Württemberg,Calw,75365,48.7278044,8.6883037
Mecklenburg Vorpommern,Lambrechtshagen,18069,54.1060334,12.0480316
Niedersachsen,Bad Bederkesa,27624,53.6270696,8.8303929
Rheinland Pfalz,Neuwied,56564,50.4350058,7.4545146
Sachsen,Leipzig,4316,-34.6165597,-58.5110546
Schleswig Holstein,Büchen,21514,53.4804994,10.639168
Rheinland Pfalz,Bendorf,56170,50.4238296,7.5732901
Bayern,Nürnberg,90461,49.4385342,11.101207
Sachsen,Schöneck/Vogtland,8261,50.3942032,12.3313761
Schleswig Holstein,Hennstedt,25779,54.2852301,9.1668592
Niedersachsen,Wiesmoor,26639,53.4114442,7.7309444
Brandenburg,Kloster Lehnin,14797,52.3611439,12.8029881
Nordrhein Westfalen,Witten,58456,51.4133923,7.2673245
Brandenburg,Bestensee,15741,52.2447744,13.6282903
Nordrhein Westfalen,Wegberg,41844,51.13377905,6.282868334190502
Nordrhein Westfalen,Gladbeck,45965,51.9187249,7.2861655
Sachsen,Oelsnitz/Vogtland,8606,50.4118935,12.1568975
Thüringen,Waltershausen,99088,,
Bayern,München,80634,48.1503932,11.5284306
Bayern,Planegg,82152,48.1057526,11.4157852
Bayern,Wolnzach,85283,48.6035448,11.6212682
Bayern,Regensburg,93059,49.0245921,12.0976005
Schleswig Holstein,Stockelsdorf,23617,53.9676648,10.6575091
Schleswig Holstein,Kiel,24118,54.3367354,10.1312883
Niedersachsen,Osnabrück,49080,52.2688295,8.0399862
Nordrhein Westfalen,Mönchengladbach,41069,51.1946983,6.4353641
Bayern,Au in der Hallertau,84072,48.5585625,11.7378413
Nordrhein Westfalen,Sassenberg,48336,51.9880472,8.0403242
Bayern,Weyarn,83734,47.8592018,11.7999821
Niedersachsen,Emden,26723,53.3670541,7.2058304
Bayern,Eichstätt,85072,48.8821942,11.2328512
Bayern,Germering,82110,48.1299975,11.3596982
Baden Württemberg,Heidenheim an der Brenz,89520,48.6767637,10.152923
Baden Württemberg,Stuttgart,70569,48.7420016,9.135602
Nordrhein Westfalen,Bad Lippspringe,33175,51.7757979,8.8092811
Baden Württemberg,Freiburg im Breisgau,79112,47.9945093423315,7.713322634731774
Bayern,Altötting,84503,48.2268085,12.6757914
Schleswig Holstein,Borgstedt,24782,54.3333048,9.7100898
Baden Württemberg,Lenzkirch,79583,47.8682042,8.2022783
Baden Württemberg,Baiersbronn,72270,48.6072178,8.3638421
Baden Württemberg,Esslingen am Neckar,73733,48.7427584,9.3071685
Sachsen,Thum,9419,50.6698953,12.952226
Nordrhein Westfalen,Oberhausen,46049,51.4696137,6.8514435
Bayern,Eching am Ammersee,82279,48.0796584,11.1131441
Hessen,Wolfhagen,34466,51.3333355,9.1968854
Thüringen,Teichwolframsdorf,7987,50.7202325,12.2470818
Niedersachsen,Braunschweig,38120,52.2603236,10.4861872
Niedersachsen,Salzgitter,38228,52.1393449,10.316239
Niedersachsen,Bruchhausen Vilsen,27305,52.8071527,8.9059976
Sachsen Anhalt,Aue Fallstein,38835,52.0169363,10.7804241
Bayern,Gauting,82131,48.0659988,11.3819879
Nordrhein Westfalen,Bonn,53225,50.7527899,7.128877
Hessen,Ginsheim Gustavsburg,65462,49.9963192,8.3341445
Schleswig Holstein,Handewitt,24983,54.7773564,9.336658
Baden Württemberg,Heilbronn,74080,49.142291,9.218655
Bayern,Osterhofen,94486,48.7019635,13.0201434
Hessen,Marburg,35043,50.7747897,8.8166393
Saarland,Saarbrücken,66117,49.2319975,6.9845368
Nordrhein Westfalen,Unna,59423,51.5384335,7.6905578
Hamburg,Hamburg,22393,53.6425164,10.1269808
Nordrhein Westfalen,Bad Salzuflen,32105,52.0871046,8.745279
Nordrhein Westfalen,Leverkusen,51371,51.0324743,6.9881194
Hamburg,Hamburg,22309,53.6158863,10.0648066
Nordrhein Westfalen,Münster,48157,51.9625101,7.6251879
Bayern,Berchtesgaden,83471,47.6214891,13.0009531
Nordrhein Westfalen,Neuss,41469,51.1561904,6.7244444
Niedersachsen,Hannover,30629,52.3903255,9.853452
Nordrhein Westfalen,Bergheim,50126,50.9540457,6.6410004
Bayern,München,80803,48.1648552,11.5771161
Schleswig Holstein,Grömitz,23743,54.151665,10.9566852
Bayern,Markt Einersheim,97348,49.6876078,10.2916194
Niedersachsen,Oldenburg Oldenburg,26123,53.1389753,8.2146017
Bayern,Karlstein am Main,63791,50.0443203,9.0337844
Schleswig Holstein,Neumünster,24536,54.1218136,9.9959902
Brandenburg,Cottbus,3046,51.7852027,14.3441722
Niedersachsen,Hannover,30625,52.3698514,9.7972949
Nordrhein Westfalen,Velbert,42551,51.3406713,7.0439912
Hessen,Eltville am Rhein,65347,50.0275441,8.1189741
Brandenburg,Bad Saarow,15526,52.2927628,14.056597
Hessen,Wanfried,37281,51.1714,10.1841616
Hamburg,Hamburg,20099,53.5572297,10.0093032
Nordrhein Westfalen,Wuppertal,42105,51.2576886,7.1358724
Hamburg,Hamburg,21031,53.49005095,10.205254561255789
Baden Württemberg,Brühl,68782,49.3953536,8.5340405
Sachsen Anhalt,Bitterfeld Wolfen,6766,51.6425032,12.3076334
Baden Württemberg,Walldorf,69190,49.3038134,8.6433518
Mecklenburg Vorpommern,Velgast,18469,54.2729973,12.8078742
Nordrhein Westfalen,Wassenberg,42849,51.1007618,6.1561074
Nordrhein Westfalen,Werdohl,58790,,
Bayern,Zusamaltheim,86637,48.5299593,10.6370205
Mecklenburg Vorpommern,Torgelow,17358,53.6267587,13.9952446
Nordrhein Westfalen,Bonn,53121,50.7319936,7.0683294
Nordrhein Westfalen,Köln,51061,50.9765742,7.0302662
Niedersachsen,Spelle,48480,52.3673241,7.4670302
Bayern,Neu Ulm,89233,48.3954965,10.00589
Berlin,Berlin,10585,52.5193611,13.2994344
Mecklenburg Vorpommern,Cölpin,17094,53.5223665,13.4320616
Saarland,Saarbrücken,66123,49.2398932,7.0144565
Berlin,Berlin,13355,52.5450203,13.391624
Mecklenburg Vorpommern,Gnoien,17179,53.9703915,12.7054032
Baden Württemberg,Rastatt,76437,48.863536,8.1973379
Thüringen,Effelder,37359,51.2397576,10.2473621
Baden Württemberg,Tübingen,72076,48.5263441,9.0519815
Nordrhein Westfalen,Viersen,41749,51.2910191,6.3909219
Mecklenburg Vorpommern,Gielow,17139,53.6975007,12.7444399
Schleswig Holstein,Lübeck,23552,53.8615786,10.6882966
Niedersachsen,Cuxhaven,27476,53.8906236,8.6671415
Bayern,Bad Wörishofen,86825,48.0069921,10.5928045
Baden Württemberg,Friedrichshafen,88045,47.6500279,9.4800858
Hessen,Groß Gerau,64521,49.9194456,8.4852426
Sachsen,Pausa/Vogtland,7952,50.58069625,11.995938880595023
Baden Württemberg,Bad Säckingen,79713,47.5525538,7.9495387
Bayern,Adlkofen,84166,48.543476,12.2642709
Mecklenburg Vorpommern,Schwaan,18258,53.9319101,12.016523
Brandenburg,Birkenwerder,16547,52.7045271,13.3001839
Baden Württemberg,Geislingen an der Steige,73312,48.6218033,9.8372796
Sachsen,Chemnitz,9128,50.8322608,12.9252977
Hamburg,Hamburg,22159,53.597912,10.1014192
Bremen,Bremen,28217,53.0848861,8.7791801
Nordrhein Westfalen,Iserlohn,58642,51.3653982,7.5988978
Nordrhein Westfalen,Gescher,48712,51.956874,7.0038803
Baden Württemberg,Rudersberg,73635,48.8904509,9.5560948
Bayern,Nürnberg,90473,49.453872,11.077298
Bayern,Eresing,86922,48.0863759,11.0240593
Hessen,Darmstadt,64291,49.9289827,8.6530045
Hessen,Nentershausen,36214,51.0017518,9.9479807
Nordrhein Westfalen,Köln,51105,50.91077,6.9962185
Nordrhein Westfalen,Bad Oeynhausen,32549,52.2204548,8.7911396
Nordrhein Westfalen,Köln,50733,50.9643732,6.9536524
Rheinland Pfalz,Großmaischeid,56276,50.5050514,7.6340184
Niedersachsen,Hannover,30455,52.3647527,9.6602917
Hamburg,Hamburg,20148,53.5681942,9.9929028
Bayern,Neuburg an der Donau,86633,48.7371951,11.1795268
Nordrhein Westfalen,Hennef Sieg,53773,50.7618788,7.36288
Nordrhein Westfalen,Duisburg,47058,51.4334356,6.805415
Schleswig Holstein,Flensburg,24943,54.7926688,9.470393
Baden Württemberg,Öhringen,74613,49.2005034,9.5024397
Bayern,Maisach,82216,48.212338,11.2891485
Rheinland Pfalz,Worms,67551,49.6452736,8.290557
Nordrhein Westfalen,Overath,51491,50.9380219,7.28616
Bayern,Kirchdorf am Inn,84375,48.2417259,12.9782358
Nordrhein Westfalen,Remscheid,42855,51.1922433,7.1706652
Baden Württemberg,Obersontheim,74423,49.057515,9.8980451
Hessen,Buseck,35418,50.6178665,8.7759513
Bayern,Oberostendorf,86869,47.9417196,10.7433825
Baden Württemberg,Renchen,77871,48.5873988,8.0143673
Hessen,Wehretal,37287,51.1439454,9.9969066
Niedersachsen,Dassel,37586,51.8465478,9.7202737
Sachsen,Taura,9249,-0.2795271,-78.5303782
Sachsen,Bahretal,1819,50.8881633,13.8970818
Hessen,Flörsheim am Main,65432,50.0167244,8.4236983
Berlin,Berlin,13403,52.574597,13.3320768
Berlin,Berlin,14055,52.49585,13.2684275
Bayern,Würzburg,97084,49.7613151,9.9489014
Mecklenburg Vorpommern,Anklam,17389,53.855399,13.6885769
Nordrhein Westfalen,Isselburg,46419,51.8344194,6.4614134
Nordrhein Westfalen,Grefrath,47629,51.336077,6.343738
Baden Württemberg,Kämpfelbach,75236,48.9330024,8.6344638
Baden Württemberg,Stuttgart,70174,48.7793763,9.1686421
Hessen,Stockstadt am Rhein,64589,49.8063487,8.4602546
Hessen,Rödermark,63322,49.9798913,8.8088274
Hessen,Braunfels,35619,50.5152452,8.390132
Sachsen,Ostrau,4749,51.0987059,12.1961726
Niedersachsen,Meerbeck,31715,52.3421978,9.1438846
Hamburg,Hamburg,22761,53.5597791,9.9278499
Baden Württemberg,Schwanau,77963,48.3629138,7.7636557
Baden Württemberg,Wernau Neckar,73249,48.6943334,9.4189845
Nordrhein Westfalen,Düsseldorf,40627,51.2130504,6.8538583
Bremen,Bremen,28277,53.0321351,8.8167777
Niedersachsen,Wilhelmshaven,26389,53.5289828,8.083035
Nordrhein Westfalen,Leverkusen,51379,51.0324743,6.9881194
Berlin,Berlin,12209,52.4115285,13.3377076
Thüringen,Tabarz/Thüringer Wald,99891,,
Sachsen,Großschönau,2779,50.8965344,14.6612911
Sachsen Anhalt,Aken Elbe,6385,51.85,12.05
Nordrhein Westfalen,Oerlinghausen,33813,51.9607284,8.6760545
Hessen,Bischofsheim,65474,49.9895505,8.3550345
Bayern,Bad Griesbach im Rottal,94086,48.4513352,13.1931047
Mecklenburg Vorpommern,Neuenkirchen,18569,54.5461389,13.3331375
Nordrhein Westfalen,Detmold,32756,51.9408969,8.8596094
Rheinland Pfalz,Kirn,55606,49.7861037,7.4584035
Bayern,Geroldshausen,97256,49.6849094,9.9026151
Brandenburg,Bad Freienwalde Oder,16259,52.787521,14.0300689
Nordrhein Westfalen,Köln,51109,50.938361,6.959974
Rheinland Pfalz,Bitburg,54634,49.999398,6.570879
Rheinland Pfalz,Koblenz,56075,50.3467968,7.5779159
Hessen,Kiedrich,65399,50.0401347,8.0845253
Hamburg,Hamburg,21035,53.4864071,10.1795021
Hessen,Darmstadt,64289,49.8851869,8.6736295
Bayern,Allersberg,90584,49.2630368,11.2161002
Niedersachsen,Bad Rothenfelde,49214,52.1097802,8.162027
Bayern,Bamberg,96047,49.898153,10.8812719
Berlin,Berlin,12101,52.471147,13.3854529
Schleswig Holstein,Klein Offenseth Sparrieshoop,25365,53.8048953,9.6931992
Baden Württemberg,Forchtenberg,74670,49.2889174,9.5608005
Niedersachsen,Göttingen,37081,51.5371047,9.9255515
Thüringen,Gera,7554,50.8772301,12.0796208
Hessen,Wöllstadt,61206,50.2782885,8.7675148
Rheinland Pfalz,Mainz,55129,50.0012314,8.2762513
Hessen,Modautal,64397,49.7368091,8.7431697
Schleswig Holstein,Boostedt,24598,54.0141588,10.0156625
Baden Württemberg,Tübingen,72074,48.5465765,9.0999501
Baden Württemberg,Breisach am Rhein,79206,48.0291415,7.5806123
Niedersachsen,Gilten,29690,52.7074235,9.5739731
Baden Württemberg,Lenzkirch,79853,47.8682042,8.2022783
Hessen,Frankfurt am Main,60312,50.1106444,8.6820917
Nordrhein Westfalen,Köln,50765,51.0240088,6.8985737
Bremen,Bremen,28195,53.0775079,8.8081728
Nordrhein Westfalen,Beckum,59269,51.7468253,8.050367
Nordrhein Westfalen,Mülheim an der Ruhr,45740,51.4272925,6.8829192
Brandenburg,Storkow Mark,15859,52.2058093,13.9049798
Nordrhein Westfalen,Münster,48143,51.9614567,7.6321555
Baden Württemberg,Uhingen,73066,48.7042331,9.5856424
Bremen,Bremen,28757,53.1739653,8.6148604
Nordrhein Westfalen,Köln,51145,50.8724903,7.0812272
Nordrhein Westfalen,Düsseldorf,40599,51.1807037,6.8616122
Niedersachsen,"Harz Landkreis Osterode am Harz, gemeindefreies Gebiet",37449,,
Baden Württemberg,Neckartenzlingen,72654,48.5905969,9.2330064
Thüringen,Berga/Elster,7980,50.7519557,12.1613929
Baden Württemberg,Nehren,72147,48.4314015,9.0695991
Baden Württemberg,Bühlertann,74424,49.0412271,9.9075811
Hessen,Baunatal,34225,51.2550775,9.4119007
Bayern,Regensburg,93138,49.0195333,12.0974869
Bayern,München,80689,48.1289253,11.4945748
Bayern,Schweinfurt,97422,50.0499945,10.233302
Nordrhein Westfalen,Lage,32791,51.9849086,8.7351482
Bayern,Würzburg,97070,49.7888547,9.9365743
Bremen,Bremen,28259,53.0563439,8.7588006
Sachsen,Langenweißbach,8134,50.6295189,12.5864926
Nordrhein Westfalen,Oelde,59302,51.8243484,8.1439759
Nordrhein Westfalen,Hilden,40721,51.1674417,6.9307271
Rheinland Pfalz,Altenkirchen Westerwald,57610,50.6883603,7.637785320307461
Hessen,Niedenstein,34305,51.2332937,9.3166577
Rheinland Pfalz,Frauenberg,55776,49.674582,7.2895947
Mecklenburg Vorpommern,Putbus,18581,54.3522737,13.4677387
Bayern,Alzenau,63755,50.0866048,9.0742835
Rheinland Pfalz,Otterberg,67697,49.5008961,7.7723649
Bayern,München,81739,48.0794575,11.6800121
Schleswig Holstein,Elmenhorst,23869,53.7617994,10.2606385
Berlin,Berlin,12435,52.4955711,13.4566804
Bayern,Nürnberg,90429,49.453872,11.077298
Mecklenburg Vorpommern,Friedland,17098,53.6716022,13.5487647
Thüringen,Neudietendorf,99192,50.9120115,10.9137113
Hessen,Wiesbaden,65195,50.0795673,8.2259502
Niedersachsen,Visselhövede,27374,52.9891391,9.586932
Hessen,Fulda,36041,50.5479823,9.6614996
Nordrhein Westfalen,Essen,45132,53.1911221,6.6021337
Nordrhein Westfalen,Köln,50739,50.9798373,6.9232754
Baden Württemberg,Nußloch,69226,49.323356,8.6953903
Baden Württemberg,Malsch,69254,49.2432558,8.6518872
Nordrhein Westfalen,Havixbeck,48329,51.9740266,7.41156
Bayern,Obernzenn,91619,49.45,10.4667
Rheinland Pfalz,Schalkenmehren,54552,50.1653438,6.8596367
Baden Württemberg,Aidlingen,71134,48.6785572,8.8983347
Sachsen Anhalt,Globig Bleddin,6901,51.78172795,12.788101398548106
Baden Württemberg,Langenargen,88085,47.5994365,9.5381305
Bremen,Bremen,28357,53.1180905,8.8971636
Nordrhein Westfalen,Rietberg,33397,51.8332454,8.4446016
Rheinland Pfalz,Edenkoben,67480,49.278953,8.1275987
Nordrhein Westfalen,Hamm,59077,51.6550705,7.7231977
Baden Württemberg,Pforzheim,75172,48.8918624,8.69733
Baden Württemberg,Gerlingen,70839,48.7983947,9.0624386
Bayern,Dillingen an der Donau,89407,48.5812547,10.4951425
Hessen,Lautertal Vogelsberg,36369,50.5945002,9.2880529
Bayern,Geretsried,82538,47.8646925,11.479351
Sachsen,Rodewisch,8228,50.5308866,12.4047996
Baden Württemberg,Stuttgart,70499,48.7784485,9.1800132
Niedersachsen,Haverlah,38275,52.0746613,10.3294882
Nordrhein Westfalen,Marienheide,51709,51.0833099,7.5317911
Thüringen,Rositz,4617,51.0170897,12.3677012
Hessen,Gladenbach,35075,50.7689363,8.5819848
Saarland,Friedrichsthal,66299,49.3218763,7.0964205
Nordrhein Westfalen,Arnsberg,59821,51.3962004,8.0643355
Baden Württemberg,Sasbach,77880,48.6390302,8.0924882
Bayern,Zirndorf,90513,49.445762,10.9560462
Sachsen,Kirschau,2681,51.0921642,14.4251966
Baden Württemberg,Stuttgart,70184,48.7696701,9.1953026
Bayern,Rosenheim,83024,47.8539273,12.127262
Bayern,Wassertrüdingen,91717,49.0406727,10.5969426
Bayern,Brunnthal,85649,47.9843015,11.7158265
Niedersachsen,Lenne,37627,51.8928821,9.6831476
Hessen,Vellmar,34246,51.3622487,9.4692331
Hessen,Grasellenbach,64689,49.62869345,8.843560887255553
Hessen,Fuldatal,34233,51.3781639,9.533699
Nordrhein Westfalen,Bergisch Gladbach,51467,50.9929303,7.1277379
Sachsen Anhalt,Wahrenberg,39615,52.9781246,11.6851736
Hessen,Hattersheim am Main,65795,50.0660564,8.4911522
Nordrhein Westfalen,Dülmen,48249,51.8136946,7.2567789
Brandenburg,Neuruppin,16818,52.9243859,12.8092919
Bayern,Kleinostheim,63801,50.0038042,9.0655061
Niedersachsen,Braunschweig,38104,52.2754674,10.5700382
Brandenburg,Jüterbog,14913,51.9916493,13.0801128
Bayern,Taufkirchen,82024,48.0462099,11.6159555
Baden Württemberg,Aalen,73431,48.8362705,10.0931765
Bayern,München,81247,48.1609061,11.4782086
Hessen,Borken Hessen,34582,51.0494874,9.281857
Hessen,Rosbach vor der Höhe,61191,50.2990872,8.6967275
Mecklenburg Vorpommern,Wesenberg,17255,53.2819098,12.9694804
Sachsen Anhalt,Hohenthurm,6188,51.52372035,12.100656520762314
Hessen,Niestetal,34266,51.3186979,9.586191
Bremen,Bremen,28209,53.0892376,8.8219807
Berlin,Berlin,13597,52.5325308,13.2084656
Thüringen,Eisfeld,98673,50.4269984,10.908994
Hessen,Kelkheim Taunus,65779,50.1454529,8.449791
Sachsen,Lichtentanne,8115,50.5164534,11.452288
Rheinland Pfalz,Boppard,56154,50.211338,7.5539276
Niedersachsen,Dornum,26553,53.6719979,7.3493432
Hessen,Grünberg,35305,50.5954093,8.9599594
Niedersachsen,Harsefeld,21698,53.4618329,9.513082
Thüringen,Gräfenroda,99330,50.7469007,10.8080373
Baden Württemberg,Eberdingen,71735,48.8939542,8.9392224
Niedersachsen,Wolfsburg,38442,52.4151962,10.6908927
Sachsen,Neukirchen/Erzgebirge,9221,50.7795002,12.8669288
Nordrhein Westfalen,Burscheid,51399,51.1104883,7.1539289
Brandenburg,Cottbus,3051,51.7852027,14.3441722
Bayern,Waldaschaff,63857,49.9767517,9.296114
Niedersachsen,Braunschweig,38106,52.2865296,10.5384249
Baden Württemberg,Heubach,73540,48.7887046,9.9328898
Bayern,Geisenhausen,84137,48.4733985,12.2575827
Mecklenburg Vorpommern,Neustadt Glewe,19306,53.3792764,11.5913532
Bayern,Nürnberg,90411,49.453872,11.077298
Hessen,Langgöns,35428,50.4938978,8.6118299
Nordrhein Westfalen,Iserlohn,58640,51.3746778,7.6999713
Niedersachsen,Osterode am Harz,37520,51.7260605,10.2574544
Schleswig Holstein,Schenefeld,25560,54.0522364,9.4487029
Bayern,Bad Füssing,94072,48.3506733,13.3095441
Schleswig Holstein,Kiel,24148,54.3146547,10.1903166
Nordrhein Westfalen,Menden Sauerland,58706,51.4353047,7.7919706
Mecklenburg Vorpommern,Kröpelin,18236,54.0420314,11.8211742
Bayern,Wolfersdorf,85395,48.4792588,11.7093942
Thüringen,Sollstedt,99759,51.4134885,10.5359288
Niedersachsen,Liebenburg,38704,52.0327963,10.4701611
Hessen,Nidderau,61130,50.2256379,8.8908307
Niedersachsen,Celle,29221,52.6225378,10.0842284
Baden Württemberg,Gottmadingen,78244,47.734011,8.7763444
Saarland,Illingen,66557,49.3777244,7.0525145
Niedersachsen,Haren Ems,49733,52.7905619,7.2400267
Berlin,Berlin,12587,52.454263,13.6125608
Sachsen,Geising,1778,50.7564882,13.7938278
Mecklenburg Vorpommern,Karlsburg,17495,53.9728817,13.632929820346677
Niedersachsen,Wolfsburg,38446,52.4156686,10.8053086
Niedersachsen,Reeßum,27367,53.1542077,9.2465872
Bayern,Neufahrn bei Freising,85376,48.3127714,11.6639671
Niedersachsen,Oldenburg Oldenburg,26135,53.1389753,8.2146017
Bayern,München,80939,48.1923248,11.6180126
Nordrhein Westfalen,Münster,48161,51.9773613,7.5722519
Bayern,Pleiskirchen,84568,48.3056381,12.5963199
Nordrhein Westfalen,Geldern,47608,51.4959195,6.3759718
Berlin,Berlin,13156,52.5821504,13.3822906
Sachsen,Stauchitz,1594,51.2660827,13.239024
Nordrhein Westfalen,Bonn,53111,50.7372593,7.1016232
Berlin,Berlin,10629,52.503675,13.3072467
Mecklenburg Vorpommern,Admannshagen Bargeshagen,18211,54.1308342,12.0012047
Sachsen Anhalt,Dessau Roßlau,6846,51.8309956,12.2430723
Thüringen,Schleusingen,98553,50.5416758,10.7669624
Bayern,Dietramszell,83623,47.8495814,11.5954402
Saarland,Saarbrücken,66111,49.2332364,7.0015194
Bayern,Maxhütte Haidhof,93142,49.1987299,12.0959905
